,_id,id_str,username,created_at,tweet,retweet_count,place,location,clean_tweets,len,Sentiment
22,5f4f172e9635f2d65d220f36,1301005231891898368,Yanujey,Wed Sep 02 03:53:13 +0000 2020,"RT @elgatopolitico_: #Atención 📛
Con esta estrategia se busca que todas las inversiones para el desarrollo del Istmo sean detonantes de la…",0,,,elgatopoliti atenci n estrategia busca todas inversiones desarrollo istmo detonantes,84,0
23,5f4f172e9635f2d65d220f38,1301005233213054976,NaturaGto,Wed Sep 02 03:53:13 +0000 2020,RT @Agua_Gto: Entregamos las primeras unidades del programa para adquisición de camiones cisterna para distribución de Agua Potable en @Sil…,0,,"Guanajuato, México",agua gto entregamos primeras unidades programa adquisici n camiones cisterna distribuci n agua potable sil,106,0
24,5f4f172f9635f2d65d220f3a,1301005236979499008,MauricioCampov9,Wed Sep 02 03:53:14 +0000 2020,"RT @MAzogues: ¡Las buenas noticias no cesan!
Con profesionales de la localidad hoy firmamos contratos para el mejoramiento de 4 sistemas de…",0,,,mazogues buenas noticias cesan profesionales localidad hoy firmamos ntratos mejoramiento sistemas,97,0
25,5f4f17309635f2d65d220f3c,1301005237529042944,LiTomas5,Wed Sep 02 03:53:14 +0000 2020,RT @TW__Guatemala: Trabajamos incansablemente con el Gobierno de Guatemala para garantizar la sostenibilidad del medio ambiente a base de l…,0,,,tw guatemala trabajamos incansablemente n gobierno guatemala garantizar sostenibilidad medio ambiente base l,108,-1
26,5f4f17319635f2d65d220f3e,1301005243262660609,carlosyangeles,Wed Sep 02 03:53:16 +0000 2020,RT @imdosoc: Hoy inicia el #TiempoDeLaCreacion con la Jornada Mundial de Oración por el Cuidado de la Creación. En IMDOSOC nos sumamos a es…,0,,"Monterrey,N.L. México",imdosoc hoy inicia tiempodelacreacion n jornada mundial oraci n cuidado creaci n imdosoc sumamos,96,0
27,5f4f17329635f2d65d220f40,1301005247452786694,SergioGonzalezF,Wed Sep 02 03:53:17 +0000 2020,"RT @hectorabadf: Historia del oro: llega una empresa trasnacional, abre una gran montaña, acaba con las aguas, destruye el bosque, destroza…",0,,BOGOTA,hectorabadf historia oro llega empresa trasnacional abre gran monta acaba n aguas destruye bosque destroza,106,0
28,5f4f17329635f2d65d220f42,1301005247767339010,NaturaGto,Wed Sep 02 03:53:17 +0000 2020,RT @Angelica_CEAG: Entregamos 2 unidades del programa para adquisición de camiones cisterna para distribución de Agua Potable en @SilaoMuni…,0,,"Guanajuato, México",angelica ceag entregamos unidades programa adquisici n camiones cisterna distribuci n agua potable silaomuni,108,0
29,5f4f17339635f2d65d220f44,1301005250644660224,joseghamilton,Wed Sep 02 03:53:17 +0000 2020,RT @gabrielzelpo: No emitiste deuda porque no pudiste! Hasta Agis te decía que no tenías un problema de deuda. Lo creaste vos. Agarraste un…,0,,,gabrielzelpo emitiste deuda pudiste agis dec ten as problema deuda creaste vos agarraste,88,0
30,5f4f17339635f2d65d220f46,1301005254419525639,no_chill_hockey,Wed Sep 02 03:53:18 +0000 2020,... Austeridad para el Instituto de Estadísticas durante estos tiempos. Que peculiar esa decisión de la Junta. 🤬,0,,Puerto Rico,austeridad instituto sticas tiempos peculiar decisi n junta,59,0
31,5f4f17349635f2d65d220f48,1301005257464479744,qveenisdiamond,Wed Sep 02 03:53:19 +0000 2020,"RT @HayleeAnise: INTRODUCING @AniseBeaute 
💙 CF Faux Mink Lashes
💚 Biodegradable, recyclable, &amp; compostable Packaging 
I wanted to start a…",0,,"Connecticut, USA",hayleeanise introducing anisebeaute cf faux mink lashes biodegradable recyclable amp mpostable packaging i wanted to sta,120,0
32,5f4f17349635f2d65d220f4a,1301005258630590464,nahual7,Wed Sep 02 03:53:19 +0000 2020,RT @bosquenixticuil: Inician construcción de fraccionamiento #ElDoselResidencial en #bosque #Nixticuil. Removieron suelo forestal sin autor…,0,,"Guadalajara, Jalisco; México",bosquenixticuil inician nstrucci n fraccionamiento eldoselresidencial bosque nixticuil removieron suelo forestal autor,118,0
33,5f4f17359635f2d65d220f4c,1301005261205897218,AguasNeutrales,Wed Sep 02 03:53:20 +0000 2020,🌵 El calentamiento global acaba con los osos polares... https://t.co/zzARoHX5Jz,0,,,calentamiento global acaba n osos polares s t zzarohx jz,56,0
34,5f4f17359635f2d65d220f4e,1301005262765973504,nydia_urena,Wed Sep 02 03:53:20 +0000 2020,"RT @ConsultaPara: Con el gobierno del presidentito @lopezobrador_ en México tenemos #DosAñosPerdidos en seguridad, en salud, en economía, e…",0,,,consultapara gobierno presidentito lopezobrador m xi dosa osperdidos seguridad salud nom,88,0
35,5f4f17379635f2d65d220f50,1301005267153362945,tetemin03,Wed Sep 02 03:53:21 +0000 2020,"RT @fltervante: reyes de la industria, dominadores del mundo https://t.co/0gjitPDlw4",0,,ONLY ARMY 🇵🇪,fltervante reyes industria dominadores mundo s t gjitpdlw,57,0
36,5f4f17379635f2d65d220f52,1301005269237993475,Jflores45291550,Wed Sep 02 03:53:22 +0000 2020,RT @CarlosLoret: Ningún secretario del medio ambiente podría tolerar esto,0,,,carlosloret ning n secretario medio ambiente podr tolerar,57,0
37,5f4f17379635f2d65d220f54,1301005270705942528,albertjl69,Wed Sep 02 03:53:22 +0000 2020,"RT @StratCons: En et texto no aparecen una sola vez las palabras:
Objetivos, Metas, Desempeño, Indicador, Crecimiento, Tasa, Exportación, T…",0,,,stratcons et texto aparecen sola vez palabras objetivos metas desempe indicador crecimiento tasa expo aci n t,109,0
38,5f4f17399635f2d65d220f56,1301005277425209344,Alicialadivina,Wed Sep 02 03:53:24 +0000 2020,"RT @Carantxa_mc: Qué escena épica de Game of Thrones representarías usando como protagonista a Guzmán, @VenezolanoIrani ?",0,, Buenos Aires Argentina,carantxa mc qu escena pica game of thrones representar as usando mo protagonista guzm n venezolanoirani,103,-1
39,5f4f17399635f2d65d220f58,1301005277823721472,claudiataboadaf,Wed Sep 02 03:53:24 +0000 2020,"Las ciudades no deben verse como focos de problemas, deben ser focos de oportunidades para garantizar el desarrollo sostenible @AlcaldiaDN !",0,,National District,ciudades deben verse mo fo s problemas deben ser fo s opo unidades garantizar desarrollo sostenible alcaldiadn,110,0
40,5f4f173b9635f2d65d220f5a,1301005285834682368,Ricardophdez,Wed Sep 02 03:53:26 +0000 2020,"RT @kikemireles: • Redujeron en 75% el presupuesto de dependencias que se encargaban de atención a victimas, apoyos a mujeres, a madres, cu…",0,,México,kikemireles redujeron presupuesto dependencias encargaban atenci n victimas apoyos mujeres madres cu,100,0
41,5f4f173b9635f2d65d220f5c,1301005285851639810,LaCorrienteStaF,Wed Sep 02 03:53:26 +0000 2020,"RT @dalesmm: En la DNEIyG hicimos el ejercicio de medir el Trabajo Doméstico y de Cuidados No Remunerado: 📊representa un 15,9% del PBI y es…",0,,,dalesmm dneiyg hicimos ejercicio medir trabajo dom sti cuidados remunerado representa pbi,89,0
42,5f4f173b9635f2d65d220f5e,1301005287244079110,mibelloispa,Wed Sep 02 03:53:26 +0000 2020,"RT @Martin_M_Guzman: La República Argentina restauró la sostenibilidad de su deuda pública con acreedores privados. 

Es un paso absolutame…",0,,,ma in m guzman rep blica argentina restaur sostenibilidad deuda p blica n acreedores privados paso absolutame,109,0
43,5f4f173c9635f2d65d220f60,1301005288129036290,coqulnho,Wed Sep 02 03:53:26 +0000 2020,"E só, os rift beacon que o Tony Stark construiu envolta de Fazenda Frenética e do Pomar, serve para formar uma redo… https://t.co/0VoRj8d3Rm",0,,na puta que pariu,s rift bea n tony stark nstruiu envolta fazenda fren tica do pomar serve formar uma redo s t vorj d rm,102,-1
44,5f4f173c9635f2d65d220f62,1301005290263937024,chwepoems,Wed Sep 02 03:53:27 +0000 2020,ACE REIZINHOS FAVORITE BOYS É O COMEBACK DO ANO O COMEBACK DA PORRA TODA DA INDUSTRIA DO KPOP TODA AND NOBODY CAN C… https://t.co/yUgxMXVBzD,0,,,ace reizinhos favorite boys comeback do ano comeback da porra toda da industria do kpop toda and nobody can c s t yugxmxvbzd,124,1
45,5f4f173d9635f2d65d220f64,1301005295876009985,jesusramones75,Wed Sep 02 03:53:28 +0000 2020,Baba yaga el terror del bosque oscuro Film ruso de terror que iba a ser estrenado en nuestro país en las semanas qu… https://t.co/WMHYJ3Hqnt,0,,,baba yaga terror bosque oscuro film ruso terror iba ser estrenado pa s semanas qu s t wmhyj hqnt,96,0
46,5f4f173e9635f2d65d220f66,1301005297885085698,MaraVal13586351,Wed Sep 02 03:53:29 +0000 2020,"RT @ANDASV: Por primera vez en la historia, tenemos una gran misión de poder brindar el acceso al servicio de agua potable y alcantarillado…",0,,,andasv primera vez historia gran misi n poder brindar acceso servicio agua potable alcantarillado,97,0
47,5f4f173e9635f2d65d220f68,1301005300158345216,miseelyy,Wed Sep 02 03:53:29 +0000 2020,RT @filterhwang: ¿Por qué Bang Chan es uno de los mejores líderes de la industria del K-pop? Un hilo muy necesario: https://t.co/jvObirIjRH,0,,minho☼,filterhwang qu bang chan mejores l deres industria k pop hilo necesario s t jvobirijrh,86,0
